Class,Previous qualification (grade),Gender,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Region,School Type,Age,Caste,Target
8,133.1,1,13.57142857,13.4,Sadra,Government,11,ST,Studying
8,140,1,13.83333333,12.3,Jetapur,Government,11,GEN,Studying
8,140,0,11.66666667,11.5,Bamroli,Government,11,GEN,Studying
8,140,1,0,0,Jetapur,Government,11,GEN,Studying
8,120,1,0,0,Solgam,Private,11,OBC,Studying
8,130,1,10.8,12,Jetapur,Government,11,OBC,Studying
8,150,0,14.33333333,12.83333333,Kolat,Government,11,ST,Studying
8,140,1,12,12.14285714,Sadra,Government,11,GEN,Studying
8,160,1,0,0,Sadra,Private,11,GEN,Studying
8,120,1,13.33333333,13.11111111,Sadra,Government,11,GEN,Studying
8,150,1,13.33333333,12.75,Jetapur,Private,11,GEN,Studying
8,133.1,1,12.875,12.14285714,Jetapur,Government,11,GEN,Studying
8,120,1,11,0,Solgam,Private,11,OBC,Studying
8,150,1,12,11.66666667,Bamroli,Private,11,GEN,Studying
8,130,1,11.5,11.33333333,Bamroli,Government,11,GEN,Studying
8,140,1,13,11.5,Sadra,Government,11,ST,Studying
8,140,0,11.8,11.25,Dadhana,Private,11,GEN,Studying
8,140,0,12.57142857,13.66666667,Melaj,Private,11,OBC,Studying
8,130,1,11.625,11,Jetapur,Government,11,ST,Studying
8,127,1,11.4,10,Jetapur,Private,11,SC,Studying
8,116,1,0,0,Karsanpura,Government,11,ST,Studying
8,125,0,12.4,12.4,Abasna,Government,11,GEN,Studying
8,116,0,11.83333333,12.5,Dadhana,Private,11,ST,Studying
8,123,0,12.5,12.33333333,Karsanpura,Private,11,SC,Studying
8,125,0,11.6,11.2,Bamroli,Government,11,ST,Studying
8,125,0,12.2,10.83333333,Dadhana,Government,11,GEN,Studying
8,121,0,10.75,0,Sadra,Private,11,OBC,Studying
8,130,0,11,12,Abasna,Private,11,OBC,Studying
8,123,0,11.16666667,11.5,Karsanpura,Government,11,GEN,Studying
8,136,0,12.5,11.5,Ratanpura,Government,11,OBC,Studying
8,125,0,14.33333333,14,Sadra,Private,11,GEN,Studying
8,117,0,12.2,12.6,Sadra,Government,11,OBC,Studying
8,129,1,11.375,13.8,Sadra,Private,11,GEN,Studying
8,133,0,11,11,Sadra,Private,11,SC,Studying
8,152,1,11.8,12,Melaj,Government,11,GEN,Studying
8,124,0,10.5,11,Melaj,Government,11,OBC,Studying
8,123,0,11.8,13,Sadra,Private,11,OBC,Studying
8,145,0,15,12.5,Abasna,Private,11,SC,Studying
8,124,0,12,11.14285714,Karsanpura,Private,11,OBC,Studying
8,117,1,11.66666667,10.33333333,Ratanpura,Private,11,GEN,Studying
8,132,1,11.4,11,Sadra,Government,11,GEN,Studying
8,140,1,13.42857143,11.5,Sadra,Private,11,GEN,Studying
8,131,1,12.33333333,10.8,Ratanpura,Private,11,SC,Studying
8,110,1,11.66666667,12.16666667,Sadra,Private,11,SC,Studying
8,160,1,16,16.5,Karsanpura,Government,11,GEN,Studying
8,145,0,12.5,14.33333333,Ratanpura,Government,11,GEN,Studying
8,100,0,11.55555556,11.9,Ratanpura,Government,11,SC,Studying
8,150,1,13.28571429,12.14285714,Melaj,Government,11,OBC,Studying
8,129,0,12.33333333,12.83333333,Kolat,Government,11,ST,Studying
8,135,1,11,11.33333333,Sadra,Government,11,OBC,Studying
8,133.1,0,11,10.16666667,Kolat,Private,11,SC,Studying
8,140,1,12.66666667,12.14285714,Karsanpura,Government,11,GEN,Studying
8,131,1,12.83333333,11.4,Melaj,Private,11,ST,Studying
8,100,1,11.42857143,11.85714286,Melaj,Private,11,GEN,Studying
8,125,1,11,0,Jetapur,Government,11,GEN,Studying
8,150,0,12.4,12.75,Sadra,Government,11,GEN,Studying
8,128,0,11.83333333,13.33333333,Bamroli,Government,11,GEN,Studying
8,132,0,11.71428571,10.375,Solgam,Government,11,GEN,Studying
8,142,1,13,10,Abasna,Private,11,ST,Studying
8,145,1,12,11.33333333,Sadra,Government,11,ST,Studying
8,125,1,13,12.2,Melaj,Government,11,SC,Studying
8,138,0,12.66666667,13,Melaj,Government,11,GEN,Studying
8,135,0,14.2,13.8,Sadra,Government,11,GEN,Studying
8,130,0,11.25,10.5,Sadra,Government,11,GEN,Studying
8,141,0,10.33333333,13,Dadhana,Private,11,SC,Studying
8,135,0,14,11.6,Dadhana,Government,11,SC,Studying
8,129,0,12,12,Ratanpura,Private,11,GEN,Studying
8,134,0,11,11.2,Melaj,Government,11,GEN,Studying
8,140,0,12.66666667,13.5,Ratanpura,Private,11,GEN,Studying
8,140,0,12.75,11,Ratanpura,Government,11,ST,Studying
8,140,0,12.66666667,13,Ratanpura,Government,11,SC,Studying
8,101,0,13.33333333,11.4,Dadhana,Government,11,GEN,Studying
8,134,0,11.33333333,12.6,Abasna,Private,11,GEN,Studying
8,140,0,12.66666667,11.75,Abasna,Government,11,OBC,Studying
8,140,0,13.66666667,13.5,Sadra,Government,11,GEN,Studying
8,130,1,13.2,12,Jetapur,Government,11,GEN,Studying
8,126,0,11.8,12.2,Karsanpura,Government,11,SC,Studying
9,140,0,14.71428571,13.2,Bamroli,Government,11,GEN,Studying
9,122,0,14.25,12.71428571,Solgam,Private,11,SC,Studying
9,140,0,0,0,Jetapur,Government,11,GEN,Studying
9,130,0,12.8,11.5,Sadra,Government,11,SC,Studying
9,140,0,13.25,12.2,Bamroli,Government,11,GEN,Studying
9,170,0,0,14.75,Bamroli,Government,11,OBC,Studying
9,123,0,12,11.75,Melaj,Government,11,GEN,Studying
9,101,0,12.5,12.66666667,Karsanpura,Private,11,OBC,Studying
9,120,0,11.5,13.75,Sadra,Private,11,SC,Studying
9,140,0,13.16666667,13.33333333,Sadra,Private,11,ST,Studying
9,132,0,13.42857143,12.66666667,Sadra,Government,11,SC,Studying
9,118,1,11.5,10.6,Jetapur,Private,11,GEN,Studying
9,106,0,13.16666667,14,Melaj,Private,11,GEN,Studying
9,134,1,13,12.4,Dadhana,Private,11,OBC,Studying
9,130,0,11.75,10.5,Dadhana,Private,11,GEN,Studying
9,140,0,12.5,11.5,Karsanpura,Private,11,GEN,Studying
9,130,0,13,11.66666667,Abasna,Private,11,ST,Studying
9,125,0,11.33333333,10.5,Jetapur,Private,11,GEN,Studying
9,105,0,12,11.5,Ratanpura,Private,11,SC,Studying
9,140,0,14.2,13.5,Solgam,Government,11,GEN,Studying
9,130,0,13.125,13,Dadhana,Government,11,GEN,Studying
9,135,0,12.33333333,11.6,Abasna,Private,11,SC,Studying
9,140,0,14.28571429,13,Sadra,Private,11,SC,Studying
9,150,0,13,12,Jetapur,Government,11,GEN,Studying
9,133,0,12.2,11.33333333,Jetapur,Private,11,GEN,Studying
9,138,0,11.5,11.8,Kolat,Government,11,SC,Studying
9,150,0,13,15.33333333,Sadra,Government,11,ST,Studying
9,125,0,12,12.75,Sadra,Private,11,OBC,Studying
9,130,0,11.75,12.33333333,Abasna,Private,11,ST,Studying
9,133.1,1,0,0,Sadra,Government,11,ST,Studying
9,106,1,14,14.8,Jetapur,Government,11,GEN,Studying
9,160,1,0,11.66666667,Solgam,Private,11,OBC,Studying
9,130,0,13,12,Sadra,Government,11,SC,Studying
9,127,0,11.75,13.66666667,Sadra,Private,11,GEN,Studying
9,130,0,15.42857143,14.5,Sadra,Government,11,GEN,Studying
9,130,0,11.66666667,11.33333333,Jetapur,Government,11,GEN,Studying
9,150,0,12,13,Bamroli,Private,11,GEN,Studying
9,146,0,12.33333333,10.25,Bamroli,Government,11,GEN,Studying
9,133.1,0,11.33333333,13.33333333,Sadra,Government,11,ST,Studying
9,150,0,11.5,12.2,Melaj,Private,11,OBC,Studying
9,127,0,14.5,11.33333333,Jetapur,Government,11,ST,Studying
9,120,1,13.6,13.66666667,Jetapur,Private,11,SC,Studying
9,133.1,0,11.75,12.8,Karsanpura,Government,11,ST,Studying
9,140,0,12.55555556,11.8,Abasna,Government,11,GEN,Studying
9,150,0,14.5,11.25,Dadhana,Private,11,ST,Studying
9,120,0,14.42857143,15.6,Karsanpura,Private,11,SC,Studying
9,130,0,11.8,12,Bamroli,Government,11,ST,Studying
9,160,0,13.4,13.5,Solgam,Private,11,ST,Studying
9,131,0,11.5,11,Sadra,Government,11,OBC,Studying
9,145,0,14.83333333,12.5,Dadhana,Government,11,GEN,Studying
9,147,0,13.5,11.4,Sadra,Private,11,OBC,Studying
9,134,0,12,13.5,Bamroli,Private,11,ST,Studying
9,140,0,12.25,12.2,Abasna,Private,11,OBC,Studying
9,140,0,12.75,10,Ratanpura,Government,11,OBC,Studying
9,133.1,0,12.125,12,Sadra,Private,11,GEN,Studying
9,138,0,14,11.75,Sadra,Government,11,OBC,Studying
9,140,0,12.66666667,11.5,Sadra,Private,11,GEN,Studying
9,123,1,14,12.66666667,Jetapur,Private,11,OBC,Studying
9,133.1,1,11.25,0,Melaj,Private,11,GEN,Studying
9,115,1,10,0,Sadra,Private,11,SC,Studying
9,130,1,14,13.25,Melaj,Government,11,OBC,Studying
9,133.1,1,12,10.5,Karsanpura,Private,11,OBC,Studying
9,127,1,13.2,12.6,Ratanpura,Private,11,GEN,Studying
9,120,1,14.2,13.5,Sadra,Government,11,GEN,Studying
9,133,1,12,11,Sadra,Private,11,GEN,Studying
9,127,1,0,0,Ratanpura,Private,11,SC,Studying
9,149,1,11.66666667,12.5,Sadra,Private,11,SC,Studying
9,150,1,10.66666667,10.5,Karsanpura,Government,11,GEN,Studying
9,120,1,12,10.33333333,Solgam,Government,11,GEN,Studying
9,133.1,1,11,10,Bamroli,Government,11,GEN,Studying
9,120,1,13.5,13.625,Ratanpura,Government,11,SC,Studying
9,160,0,13.5,11,Abasna,Government,11,SC,Studying
9,121,1,11.6,12.25,Melaj,Government,11,OBC,Studying
9,126,1,13.2,14.25,Melaj,Private,11,ST,Studying
9,131,1,12,12.5,Kolat,Government,11,ST,Studying
9,180,1,14.5,16.2,Melaj,Government,11,GEN,Studying
9,133.1,1,11.16666667,10.8,Sadra,Government,11,OBC,Studying
9,128,1,10.66666667,14,Melaj,Private,11,ST,Studying
9,131,1,14,11,Melaj,Private,11,GEN,Studying
9,150,1,0,10.5,Sadra,Government,11,GEN,Studying
9,150,1,14.2,14.2,Bamroli,Government,11,GEN,Studying
9,117,1,11.8,11.5,Abasna,Private,11,ST,Studying
9,131,1,12.2,12,Abasna,Private,11,GEN,Studying
9,110,1,0,11,Sadra,Government,11,ST,Studying
9,160,1,14.33333333,14.63636364,Melaj,Government,11,GEN,Studying
9,142,1,11,11,Sadra,Government,11,GEN,Studying
9,180,1,14.14285714,14.125,Sadra,Government,11,GEN,Studying
9,126,1,10.2,12,Melaj,Government,11,GEN,Studying
9,146,1,12.25,11.66666667,Dadhana,Government,11,SC,Studying
9,128,1,12,10.5,Ratanpura,Private,11,GEN,Studying
9,136,1,11.8,11.5,Ratanpura,Government,11,ST,Studying
9,140,1,14,14,Solgam,Government,11,GEN,Studying
9,136,1,11.83333333,14.71428571,Abasna,Government,11,GEN,Studying
9,129,1,0,10,Sadra,Private,11,GEN,Studying
9,122,1,15.8,13.71428571,Kolat,Government,11,OBC,Studying
9,139,1,12.5,14.66666667,Ratanpura,Government,11,SC,Studying
9,139,1,10,11,Solgam,Government,11,OBC,Studying
9,140,1,0,11.66666667,Dadhana,Government,11,GEN,Studying
9,127,1,11.5,0,Abasna,Private,11,GEN,Studying
9,135,1,12,13,Solgam,Government,11,ST,Studying
9,146,1,10,16,Jetapur,Government,11,GEN,Studying
9,122,1,14.25,10,Karsanpura,Government,11,SC,Studying
9,134,1,10.66666667,11.33333333,Bamroli,Government,11,GEN,Studying
9,163,1,10.5,10.5,Solgam,Private,11,SC,Studying
9,138,1,12.5,11.28571429,Melaj,Government,11,SC,Studying
9,126,1,10.8,12,Jetapur,Government,11,GEN,Studying
9,140,1,0,0,Sadra,Government,11,SC,Studying
9,130,1,12,13.66666667,Karsanpura,Private,11,OBC,Studying
9,130,1,0,0,Sadra,Private,11,SC,Studying
9,130,1,10.5,11,Sadra,Private,11,ST,Studying
9,120,1,17,11,Sadra,Government,11,SC,Studying
9,160,1,13,10,Jetapur,Private,11,GEN,Studying
9,130,1,13,12.6,Melaj,Private,11,GEN,Studying
9,140,1,0,0,Dadhana,Private,11,GEN,Studying
9,135,1,11.8,12,Bamroli,Government,11,GEN,Studying
9,130,1,12.5,11.6,Karsanpura,Private,11,GEN,Studying
9,133.1,1,13.14285714,11.83333333,Abasna,Private,11,ST,Studying
9,148,1,15,14.2,Kolat,Government,11,OBC,Studying
9,130,1,11.83333333,14,Kolat,Private,11,GEN,Studying
9,133.1,1,14.33333333,12.42857143,Karsanpura,Government,11,SC,Studying
9,142,1,0,15,Sadra,Private,11,OBC,Studying
9,141,1,13,12.33333333,Ratanpura,Private,11,SC,Studying
9,135,1,0,10,Solgam,Government,11,GEN,Studying
9,127,0,12,12,Dadhana,Government,11,GEN,Studying
9,132,1,11,12.66666667,Jetapur,Government,11,GEN,Studying
9,150,0,12,12.4,Abasna,Government,11,GEN,Studying
9,143,0,14,13,Kolat,Government,11,SC,Studying
9,120,0,13.2,12.5,Sadra,Government,11,ST,Studying
9,133.1,0,13.33333333,13,Sadra,Private,11,OBC,Studying
9,140,0,13.5,13.4,Jetapur,Government,11,OBC,Studying
9,137,0,13.6,14.25,Sadra,Government,11,ST,Studying
9,140,0,12,11,Jetapur,Government,11,GEN,Studying
9,130,0,12,10.75,Jetapur,Government,11,GEN,Studying
9,143,0,12.4,14.16666667,Kolat,Government,11,ST,Studying
9,130,1,11.33333333,11.33333333,Sadra,Government,11,GEN,Studying
9,150,1,13.75,12,Sadra,Private,11,SC,Studying
9,150,1,11.6,11,Sadra,Government,11,SC,Studying
9,138,0,12.83333333,13,Sadra,Government,11,GEN,Studying
9,100,0,14.85714286,15.14285714,Solgam,Private,11,OBC,Studying
9,138,0,11,10.5,Bamroli,Private,11,GEN,Studying
9,117,0,12.5,13,Bamroli,Government,11,GEN,Studying
9,140,1,12.4,15,Sadra,Government,11,ST,Studying
9,130,1,11.5,11.4,Bamroli,Government,11,SC,Studying
9,130,1,13,14,Dadhana,Private,11,GEN,Studying
9,143,1,11.33333333,13.5,Jetapur,Government,11,ST,Studying
9,148,1,0,0,Karsanpura,Government,11,ST,Studying
9,143,1,14,13.8,Abasna,Government,11,GEN,Studying
9,123,0,13,11,Dadhana,Private,11,ST,Studying
9,120,0,10.33333333,10.66666667,Karsanpura,Private,11,SC,Studying
9,99,0,0,0,Bamroli,Government,11,ST,Studying
9,130,0,13,12,Solgam,Private,11,ST,Studying
9,112,0,10.33333333,11,Kolat,Government,11,ST,Studying
9,116,0,11.33333333,10.66666667,Dadhana,Government,11,GEN,Studying
9,131,0,11.8,11.25,Karsanpura,Government,11,GEN,Studying
9,126,1,11.66666667,11.66666667,Abasna,Government,11,ST,Studying
9,117,1,10,12,Sadra,Private,11,GEN,Studying
9,133,1,10.2,11,Jetapur,Private,11,OBC,Studying
9,130,1,11,12,Melaj,Private,11,GEN,Studying
9,121,1,12.4,10.83333333,Melaj,Government,11,GEN,Studying
9,118,0,11,13.2,Melaj,Government,11,OBC,Studying
9,128,0,11.66666667,11,Abasna,Private,11,SC,Studying
9,129,0,10.5,12.33333333,Sadra,Private,11,GEN,Studying
9,130,0,10.5,13.33333333,Karsanpura,Government,11,GEN,Studying
9,133.1,1,11,10,Ratanpura,Government,11,GEN,Studying
9,120,1,10.2,11.2,Melaj,Private,11,ST,Studying
9,118,0,11.5,10,Sadra,Private,11,GEN,Studying
9,130,0,12.8,12.66666667,Melaj,Government,11,GEN,Studying
9,116,1,11.5,14,Melaj,Private,11,ST,Studying
9,125,0,11,12.5,Melaj,Private,11,GEN,Studying
9,123,0,11.16666667,10.57142857,Sadra,Government,11,GEN,Studying
9,138,0,11,10.66666667,Bamroli,Government,11,GEN,Studying
9,121,0,12.4,11,Solgam,Government,11,GEN,Studying
9,132,0,12,12.625,Abasna,Private,11,ST,Studying
9,112,0,10.33333333,14.42857143,Abasna,Private,11,GEN,Studying
9,118,0,12.25,12,Sadra,Government,11,GEN,Studying
9,125,0,10.66666667,12,Melaj,Government,11,GEN,Studying
9,147,0,12.8,12,Sadra,Government,11,GEN,Studying
9,136,1,12,12.5,Jetapur,Government,11,ST,Studying
9,127,0,11.6,12.66666667,Dadhana,Private,11,SC,Studying
9,123,1,12,13,Dadhana,Government,11,SC,Studying
9,120,1,12,11.4,Kolat,Government,11,OBC,Studying
9,139,1,0,0,Ratanpura,Private,11,GEN,Studying
9,132,0,12,12.25,Melaj,Government,11,GEN,Studying
9,120,1,11.5,10.33333333,Ratanpura,Private,11,GEN,Studying
9,118,1,10.5,11.75,Ratanpura,Government,11,ST,Studying
9,131,1,11.8,12.4,Solgam,Government,11,GEN,Studying
9,117,1,10.75,12.25,Abasna,Government,11,GEN,Studying
9,116,1,12,10.33333333,Sadra,Private,11,GEN,Studying
9,133.1,0,10.5,10,Kolat,Government,11,OBC,Studying
9,122,1,11,12,Karsanpura,Government,11,SC,Studying
9,123,1,11,11.5,Ratanpura,Government,11,SC,Studying
9,162,0,11,0,Dadhana,Government,11,GEN,Studying
9,128,0,11.57142857,12,Abasna,Private,11,GEN,Studying
9,128,1,13.2,11.4,Melaj,Government,11,OBC,Studying
9,130,1,10.5,12.25,Abasna,Government,11,OBC,Studying
9,130,1,0,13.33333333,Abasna,Private,11,GEN,Studying
9,133.1,1,12.33333333,10.57142857,Sadra,Government,11,GEN,Studying
9,130,1,10.66666667,11,Jetapur,Government,11,GEN,Studying
9,135,1,13.5,12.33333333,Karsanpura,Government,11,SC,Studying
9,166,1,10,13,Bamroli,Government,11,GEN,Studying
9,133,1,12.66666667,12.5,Jetapur,Government,11,OBC,Studying
9,128,1,10.8,13.5,Jetapur,Government,11,GEN,Studying
9,142,0,11.5,10.66666667,Sadra,Government,11,SC,Studying
9,133.1,0,11.6,12.2,Bamroli,Government,11,GEN,Studying
9,115,0,12,12.66666667,Melaj,Government,11,GEN,Studying
9,133.1,0,10.5,11,Karsanpura,Private,11,OBC,Studying
9,115,0,10,12,Sadra,Government,11,SC,Studying
9,120,1,10.8,11.75,Jetapur,Private,11,ST,Studying
9,130,1,11,10,Jetapur,Private,11,GEN,Studying
9,129,0,11,11.75,Melaj,Private,11,GEN,Studying
9,129,0,11,13.85714286,Dadhana,Private,11,OBC,Studying
9,137,0,12.6,11,Dadhana,Private,11,GEN,Studying
9,140,0,13.33333333,12.2,Kolat,Government,11,OBC,Studying
9,110,0,14.5,13,Kolat,Private,11,GEN,Studying
9,160,0,11.8,11.66666667,Karsanpura,Government,11,SC,Studying
9,120,0,11,11.5,Jetapur,Private,11,GEN,Studying
9,127,0,10,11.75,Karsanpura,Government,12,OBC,Studying
9,139,0,11.5,10.85714286,Dadhana,Government,12,OBC,Studying
9,110,0,12.83333333,12,Kolat,Government,12,GEN,Studying
9,125,0,11.16666667,10.75,Solgam,Private,12,SC,Studying
9,130,0,10,11.33333333,Dadhana,Government,12,SC,Studying
9,122,1,11.25,11,Melaj,Government,12,GEN,Studying
9,130,0,11.25,11.5,Melaj,Private,12,GEN,Studying
9,130,0,12.22222222,11.6,Solgam,Government,12,GEN,Studying
9,110,1,11,11.42857143,Melaj,Private,12,GEN,Studying
9,143,0,11,12,Kolat,Private,12,SC,Studying
9,137,0,11.25,11.71428571,Karsanpura,Government,12,GEN,Studying
9,129,0,12.8,14.5,Abasna,Private,12,SC,Studying
9,131,0,0,13.25,Melaj,Government,12,GEN,Studying
9,139,0,11,0,Kolat,Government,12,OBC,Studying
9,100,0,10.8,11,Jetapur,Government,12,ST,Studying
9,124,0,12,11.5,Abasna,Private,12,OBC,Studying
9,130,1,11.25,12.25,Melaj,Private,12,SC,Studying
9,120,1,12.5,10.5,Dadhana,Private,12,GEN,Studying
9,124,1,0,0,Karsanpura,Government,12,SC,Studying
9,133.1,1,12,10.2,Abasna,Government,12,GEN,Studying
9,120,1,12.6,12.83333333,Bamroli,Government,12,GEN,Studying
9,116,1,14.33333333,12.5,Abasna,Private,12,GEN,Studying
9,120,0,12.6,11.25,Abasna,Government,12,SC,Studying
9,140,0,14.2,11.85714286,Solgam,Private,12,SC,Studying
9,127,1,10,0,Jetapur,Government,12,OBC,Studying
9,126,0,10,10,Solgam,Private,12,SC,Studying
9,120,0,11,13.375,Abasna,Private,12,SC,Studying
9,126,0,10.8,10.5,Abasna,Government,12,OBC,Studying
9,125,0,11.2,11.75,Sadra,Government,12,SC,Studying
9,117,0,10,11,Sadra,Private,12,GEN,Studying
9,131,0,14,14,Dadhana,Government,12,SC,Studying
9,113,1,10.5,11.25,Ratanpura,Private,12,OBC,Studying
9,134,1,11.75,11,Ratanpura,Government,12,SC,Studying
9,135,1,12.33333333,11.25,Ratanpura,Government,12,GEN,Studying
9,123,0,10.66666667,12.5,Ratanpura,Government,12,SC,Studying
9,151,0,11.25,11,Solgam,Government,12,SC,Studying
9,137,0,12,11,Dadhana,Private,12,SC,Studying
9,151,0,11.6,11,Jetapur,Government,12,SC,Studying
9,154,0,10,10.75,Bamroli,Government,12,GEN,Studying
9,143,0,11.5,10,Bamroli,Private,12,GEN,Studying
9,110,0,10.69230769,12.30769231,Ratanpura,Government,12,GEN,Studying
9,135,0,10.33333333,10.33333333,Solgam,Private,12,SC,Studying
9,148,0,10.6,10.4,Sadra,Private,12,ST,Studying
9,128,0,13.2,11.8,Bamroli,Government,12,OBC,Studying
9,135,0,11.2,10,Abasna,Government,12,OBC,Studying
9,125,0,11.4,10,Bamroli,Government,12,ST,Studying
9,135,0,10.6,10,Bamroli,Government,12,ST,Studying
9,130,0,11.25,10,Ratanpura,Government,12,GEN,Studying
9,133.1,0,0,0,Ratanpura,Private,12,GEN,Studying
9,170,0,15.75,16.4,Bamroli,Private,12,GEN,Studying
9,123,0,10.75,11.5,Sadra,Private,12,SC,Studying
9,107,0,11.2,12,Bamroli,Government,12,ST,Studying
9,108,0,10.6,11.16666667,Dadhana,Government,12,ST,Studying
9,138,0,10.2,12.25,Karsanpura,Government,12,SC,Studying
9,125,0,11.83333333,11.5,Karsanpura,Private,12,GEN,Studying
9,122,0,12.625,11,Abasna,Private,12,GEN,Studying
9,133,0,11.5,10.5,Bamroli,Government,12,GEN,Studying
9,133,0,12,0,Karsanpura,Private,12,OBC,Studying
9,118,0,10.33333333,13.33333333,Bamroli,Government,12,OBC,Studying
9,132,0,13.2,12.66666667,Solgam,Government,12,OBC,Studying
9,122,0,11,11.2,Solgam,Private,12,ST,Studying
9,138,0,11.6,11.66666667,Sadra,Government,12,OBC,Studying
9,126,0,10.375,11.66666667,Jetapur,Private,12,GEN,Studying
9,131,0,11.33333333,10.83333333,Melaj,Private,12,ST,Studying
9,109,0,10.5,12.4,Bamroli,Private,12,OBC,Studying
9,160,1,11,10,Karsanpura,Government,12,GEN,Studying
9,135,0,10,13,Bamroli,Government,12,SC,Studying
9,140,0,12,12.5,Ratanpura,Private,12,OBC,Studying
9,125,1,11.75,11.33333333,Solgam,Government,12,GEN,Studying
9,108,0,10.4,10.75,Abasna,Government,12,ST,Studying
9,157,0,12.5,13.66666667,Jetapur,Government,12,ST,Studying
9,130,0,10,11.4,Kolat,Government,12,GEN,Studying
9,133.1,0,13.16666667,13,Solgam,Government,12,ST,Studying
9,135,0,0,11,Bamroli,Private,12,ST,Studying
9,133.1,1,11.25,11,Karsanpura,Private,12,OBC,Studying
9,132,0,11.5,10.75,Ratanpura,Government,12,OBC,Studying
9,124,0,13,10.83333333,Ratanpura,Government,12,OBC,Studying
9,145,0,0,0,Ratanpura,Private,12,GEN,Studying
9,160,1,12,10.8,Karsanpura,Private,12,GEN,Studying
9,120,1,12,11.33333333,Karsanpura,Private,12,SC,Studying
9,136,0,10.33333333,10.33333333,Dadhana,Government,12,GEN,Studying
9,128,0,12,12.75,Sadra,Government,12,SC,Studying
9,122,0,11.25,10.5,Sadra,Government,12,GEN,Studying
9,122,0,12.8,12.8,Dadhana,Private,12,ST,Studying
9,130,1,11.5,10.66666667,Karsanpura,Government,12,SC,Studying
9,140,1,12.57142857,13,Karsanpura,Government,12,ST,Studying
9,154,1,10,10.8,Abasna,Government,12,GEN,Studying
9,115,1,13,12,Sadra,Government,12,OBC,Studying
9,112,0,10.83333333,11,Ratanpura,Private,12,ST,Studying
9,118,1,10,12,Ratanpura,Government,12,OBC,Studying
9,143,0,13.4,13.5,Solgam,Government,12,SC,Studying
9,129,0,10.83333333,11,Kolat,Private,12,ST,Studying
9,135,1,11.83333333,10.4,Kolat,Government,12,GEN,Studying
9,125,1,11,10.33333333,Melaj,Private,12,OBC,Studying
9,122,1,12.2,12,Kolat,Private,12,SC,Studying
9,170,1,15.125,13.66666667,Abasna,Private,12,GEN,Studying
9,108,1,10.8,10,Solgam,Government,12,GEN,Studying
9,135,1,12.5,11,Solgam,Government,12,GEN,Studying
9,100,0,11.6,13,Melaj,Private,12,OBC,Studying
9,118,1,10.66666667,12,Solgam,Government,12,ST,Studying
9,123,1,12.75,13,Karsanpura,Government,12,SC,Studying
9,160,1,12.66666667,12.2,Bamroli,Government,12,OBC,Studying
9,122,0,12.25,11.33333333,Ratanpura,Government,12,GEN,Studying
9,133.1,1,10.66666667,11.25,Ratanpura,Government,12,SC,Studying
9,137,0,11.75,11.2,Jetapur,Private,12,SC,Studying
9,121,1,11.16666667,14.66666667,Solgam,Government,12,GEN,Studying
9,120,1,12.85714286,12.4,Karsanpura,Government,12,SC,Studying
9,133.1,1,11.16666667,11.8,Bamroli,Government,12,SC,Studying
9,119,1,10.8,10.5,Bamroli,Private,12,GEN,Studying
9,133.1,1,11.33333333,11.5,Bamroli,Private,12,SC,Studying
9,125,1,11.16666667,11.66666667,Ratanpura,Government,12,GEN,Studying
9,128,0,14.5,15,Ratanpura,Private,12,ST,Studying
9,127,0,11.5,11,Solgam,Private,12,GEN,Studying
9,123,0,11,12.5,Abasna,Government,12,GEN,Studying
9,121,0,10,13.5,Abasna,Private,12,GEN,Studying
9,115,0,11.25,12,Dadhana,Government,12,OBC,Studying
9,118,0,12.2,11.6,Kolat,Government,12,GEN,Studying
9,118,0,12.6,11.8,Karsanpura,Government,12,GEN,Studying
9,131,1,13.16666667,12.6,Bamroli,Government,12,GEN,Studying
9,127,1,12.93333333,13.71666667,Ratanpura,Government,12,SC,Studying
9,139,0,11.83333333,11.83333333,Karsanpura,Private,12,GEN,Studying
9,130,0,11.61666667,13,Melaj,Private,12,OBC,Studying
9,117,0,13.188,12.89285714,Melaj,Government,12,GEN,Studying
